,weight
"X,X,X,X,WK,X,BR,X,WP,X,X,X,X,X,X,X,X,X,X,X,WR,WQB,X,X,X,X,X,X,X,X,X,X,X,X,BP,BP,WKB,X,X,BP,BH,X,X,X,BK,X,X,X,X,X,BR,X,X,X,BQB,X,X,X,BKB,X,X,X,WR,X",-3.2349184307606644
"X,X,X,X,WK,X,WH,X,WP,X,X,X,X,X,X,X,X,X,X,X,WR,WQB,BR,X,X,X,X,X,X,X,X,X,X,X,BP,BP,WKB,X,X,BP,BH,X,X,X,BK,X,X,X,X,X,BR,X,X,X,BQB,X,X,X,BKB,X,X,X,WR,X",-2.940834937055149
"X,X,X,X,WK,X,WH,X,WP,X,X,X,X,X,WQB,X,X,X,X,X,WR,X,BR,X,X,X,X,X,X,X,X,X,X,X,BP,BP,WKB,X,X,BP,BH,X,X,X,BK,X,X,X,X,X,BR,X,X,X,BQB,X,X,X,BKB,X,X,X,WR,X",-2.6734863064137717
"X,X,X,X,WK,X,WH,X,WP,X,X,X,X,X,WQB,X,X,X,X,X,WR,X,BR,X,X,X,X,X,X,X,X,X,X,X,BP,BP,WKB,X,X,BP,BH,X,X,X,X,X,X,X,X,X,BR,BK,X,X,BQB,X,X,X,BKB,X,X,X,WR,X",-2.4304420967397924
"X,X,X,X,WK,X,WH,X,WP,WKB,X,X,X,X,WQB,X,X,X,X,X,WR,X,BR,X,X,X,X,X,X,X,X,X,X,X,BP,BP,X,X,X,BP,BH,X,X,X,X,X,X,X,X,X,BR,BK,X,X,BQB,X,X,X,BKB,X,X,X,WR,X",-2.209492815217993
"X,X,X,X,WK,X,WH,X,WP,WKB,X,X,X,X,WQB,X,X,X,X,X,WR,X,X,BR,X,X,X,X,X,X,X,X,X,X,BP,BP,X,X,X,BP,BH,X,X,X,X,X,X,X,X,X,BR,BK,X,X,BQB,X,X,X,BKB,X,X,X,WR,X",-2.008629832016357
"X,X,X,X,X,WK,WH,X,WP,WKB,X,X,X,X,WQB,X,X,X,X,X,WR,X,X,BR,X,X,X,X,X,X,X,X,X,X,BP,BP,X,X,X,BP,BH,X,X,X,X,X,X,X,X,X,BR,BK,X,X,BQB,X,X,X,BKB,X,X,X,WR,X",-1.8260271200148699
"X,X,X,X,X,WK,WH,X,WP,WKB,X,X,X,X,WQB,X,X,X,X,X,WR,X,X,BR,X,X,X,X,X,X,X,X,X,X,BP,BP,BQB,X,X,BP,BH,X,X,X,X,X,X,X,X,X,BR,BK,X,X,X,X,X,X,BKB,X,X,X,WR,X",-1.6600246545589725
"X,X,X,X,WR,WK,WH,X,WP,WKB,X,X,X,X,WQB,X,X,X,X,X,X,X,X,BR,X,X,X,X,X,X,X,X,X,X,BP,BP,BQB,X,X,BP,BH,X,X,X,X,X,X,X,X,X,BR,BK,X,X,X,X,X,X,BKB,X,X,X,WR,X",-1.5091133223263384
"X,X,X,X,WR,WK,WH,X,WP,WKB,X,X,X,X,WQB,X,X,X,X,X,X,X,X,BR,X,X,X,X,X,X,X,X,X,X,BP,BP,BQB,X,X,X,BH,X,X,X,X,X,X,BP,X,X,BR,BK,X,X,X,X,X,X,BKB,X,X,X,WR,X",-1.371921202114853
"X,X,X,X,WR,WK,WH,X,WP,X,X,X,X,X,WQB,X,WKB,X,X,X,X,X,X,BR,X,X,X,X,X,X,X,X,X,X,BP,BP,BQB,X,X,X,BH,X,X,X,X,X,X,BP,X,X,BR,BK,X,X,X,X,X,X,BKB,X,X,X,WR,X",-1.2472010928316846
"X,X,X,X,WR,WK,WH,BR,WP,X,X,X,X,X,WQB,X,WKB,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BP,BP,BQB,X,X,X,BH,X,X,X,X,X,X,BP,X,X,BR,BK,X,X,X,X,X,X,BKB,X,X,X,WR,X",-1.1338191753015314
"X,X,X,X,WR,X,WH,BR,WP,X,X,X,WK,X,WQB,X,WKB,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BP,BP,BQB,X,X,X,BH,X,X,X,X,X,X,BP,X,X,BR,BK,X,X,X,X,X,X,BKB,X,X,X,WR,X",-1.030744704819574
"X,X,X,X,WR,X,WH,BR,WP,X,X,X,WK,X,WQB,X,WKB,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BP,BP,BQB,X,X,X,BH,X,X,X,X,X,X,BP,X,X,BR,X,X,X,X,X,X,X,BKB,X,BK,X,WR,X",-0.9370406407450671
"X,X,X,X,WR,X,WH,BR,WP,X,X,X,WK,X,WQB,X,WKB,X,X,X,X,X,X,X,X,X,X,X,X,X,WR,X,X,X,BP,BP,BQB,X,X,X,BH,X,X,X,X,X,X,BP,X,X,BR,X,X,X,X,X,X,X,BKB,X,BK,X,BH,X",-0.8518551279500609
"X,X,X,X,WR,X,WH,BR,WP,X,X,X,WK,X,WQB,X,WKB,X,X,X,X,X,X,X,X,X,X,X,X,X,WR,X,X,X,BP,BP,BQB,X,X,X,BH,X,X,X,X,X,X,BP,X,X,X,X,BR,X,X,X,X,X,BKB,X,BK,X,BH,X",-0.7744137526818735
"WR,X,X,X,X,X,WH,BR,WP,X,X,X,WK,X,WQB,X,WKB,X,X,X,X,X,X,X,X,X,X,X,X,X,WR,X,X,X,BP,BP,BQB,X,X,X,BH,X,X,X,X,X,X,BP,X,X,X,X,BR,X,X,X,X,X,BKB,X,BK,X,BH,X",-0.7040125024380668
"WR,X,X,X,X,X,WH,BR,WP,X,X,X,WK,X,WQB,X,WKB,X,X,X,X,X,X,X,X,X,X,X,X,X,WR,X,X,X,BP,X,BQB,X,X,X,BH,X,X,BP,X,X,X,BP,X,X,X,X,BR,X,X,X,X,X,BKB,X,BK,X,BH,X",-0.640011365852788
"X,X,X,X,WR,X,WH,BR,WP,X,X,X,WK,X,WQB,X,WKB,X,X,X,X,X,X,X,X,X,X,X,X,X,WR,X,X,X,BP,X,BQB,X,X,X,BH,X,X,BP,X,X,X,BP,X,X,X,X,BR,X,X,X,X,X,BKB,X,BK,X,BH,X",-0.5818285144116253
"X,X,X,X,WR,X,WH,BR,WP,X,X,X,WK,X,WQB,X,WKB,X,X,X,X,X,X,X,X,X,X,X,X,X,WR,X,X,X,BP,X,BQB,X,X,X,BH,X,X,BP,X,X,X,BP,BR,X,X,X,X,X,X,X,X,X,BKB,X,BK,X,BH,X",-0.5289350131014775
"X,X,X,X,WR,X,WH,BR,WP,X,X,X,WK,X,WQB,X,WKB,X,X,X,X,X,X,X,X,WR,X,X,X,X,X,X,X,X,BP,X,BQB,X,X,X,BH,X,X,BP,X,X,X,BP,BR,X,X,X,X,X,X,X,X,X,BKB,X,BK,X,BH,X",-0.480850011910434
"X,X,X,X,WR,X,WH,BR,WP,X,X,X,WK,X,WQB,X,WKB,X,X,X,X,X,X,X,X,WR,X,X,X,BQB,X,X,X,X,BP,X,WP,X,X,X,BH,X,X,BP,X,X,X,BP,BR,X,X,X,X,X,X,X,X,X,BKB,X,BK,X,BH,X",-0.4371363744640309
"X,X,X,X,WR,X,WH,BR,WP,X,X,X,WK,X,WQB,X,WKB,X,X,X,X,X,X,X,X,WR,X,X,WP,BQB,X,X,X,X,BP,X,X,X,X,X,BH,X,X,BP,X,X,X,BP,BR,X,X,X,X,X,X,X,X,X,BKB,X,BK,X,BH,X",-0.39739670405820987
"X,X,X,X,WR,X,WH,BR,WP,X,X,X,WK,X,WQB,X,WKB,X,X,X,X,X,X,X,X,WR,X,X,WP,BQB,X,X,X,X,X,X,X,X,X,X,BH,X,BP,BP,X,X,X,BP,BR,X,X,X,X,X,X,X,X,X,BKB,X,BK,X,BH,X",-0.36126973096200893
"X,X,X,X,WR,X,WH,BR,WP,X,X,X,WK,X,WQB,X,WKB,WR,X,X,X,X,X,X,X,BP,X,X,WP,BQB,X,X,X,X,X,X,X,X,X,X,BH,X,BP,BP,X,X,X,BP,BR,X,X,X,X,X,X,X,X,X,BKB,X,BK,X,BH,X",-0.3284270281472808
"X,X,X,X,WR,X,WH,BR,WP,X,X,X,WK,X,WQB,X,WKB,WR,X,X,X,X,X,X,X,BP,X,X,WP,BQB,X,X,X,X,X,X,X,X,X,X,X,X,BP,BP,X,X,X,BP,BR,X,X,X,X,X,X,X,X,BH,BKB,X,BK,X,BH,X",-0.2985700255884371
"WR,X,X,X,X,X,WH,BR,WP,X,X,X,WK,X,WQB,X,WKB,WR,X,X,X,X,X,X,X,BP,X,X,WP,BQB,X,X,X,X,X,X,X,X,X,X,X,X,BP,BP,X,X,X,BP,BR,X,X,X,X,X,X,X,X,BH,BKB,X,BK,X,BH,X",-0.2714272959894882
"WR,X,X,X,X,X,WH,X,WP,X,X,X,WK,X,WQB,BR,WKB,WR,X,X,X,X,X,X,X,BP,X,X,WP,BQB,X,X,X,X,X,X,X,X,X,X,X,X,BP,BP,X,X,X,BP,BR,X,X,X,X,X,X,X,X,BH,BKB,X,BK,X,BH,X",-0.2467520872631711
"WR,X,X,WK,X,X,WH,X,WP,X,X,X,X,X,WQB,BR,WKB,WR,X,X,X,X,X,X,X,BP,X,X,WP,BQB,X,X,X,X,X,X,X,X,X,X,X,X,BP,BP,X,X,X,BP,BR,X,X,X,X,X,X,X,X,BH,BKB,X,BK,X,BH,X",-0.22432007933015552
"WR,X,X,WK,X,X,WH,X,WP,X,X,X,X,X,WQB,X,WKB,WR,X,X,X,X,X,BR,X,BP,X,X,WP,BQB,X,X,X,X,X,X,X,X,X,X,X,X,BP,BP,X,X,X,BP,BR,X,X,X,X,X,X,X,X,BH,BKB,X,BK,X,BH,X",-0.2039273448455959
"WR,X,X,WK,X,X,WH,X,WP,X,X,X,X,X,WQB,X,WKB,X,WR,X,X,X,X,BR,X,BP,X,X,WP,BQB,X,X,X,X,X,X,X,X,X,X,X,X,BP,BP,X,X,X,BP,BR,X,X,X,X,X,X,X,X,BH,BKB,X,BK,X,BH,X",-0.1853884953141781
"WR,X,X,WK,X,X,WH,X,WP,X,X,X,X,X,WQB,X,WKB,X,WR,X,X,X,X,BR,X,BP,X,X,WP,X,X,X,X,X,X,X,X,X,BQB,X,X,X,BP,BP,X,X,X,BP,BR,X,X,X,X,X,X,X,X,BH,BKB,X,BK,X,BH,X",-0.1685349957401619
"X,X,WR,WK,X,X,WH,X,WP,X,X,X,X,X,WQB,X,WKB,X,WR,X,X,X,X,BR,X,BP,X,X,WP,X,X,X,X,X,X,X,X,X,BQB,X,X,X,BP,BP,X,X,X,BP,BR,X,X,X,X,X,X,X,X,BH,BKB,X,BK,X,BH,X",-0.15321363249105627
"X,X,WR,WK,X,X,WH,X,WP,X,X,X,X,X,WQB,X,WKB,X,WR,X,X,X,X,BR,X,BP,X,X,WP,X,X,X,X,X,X,X,X,X,BQB,X,X,X,BP,BP,BKB,X,X,BP,BR,X,X,X,X,X,X,X,X,BH,X,X,BK,X,BH,X",-0.13928512044641478
"X,X,WR,WK,X,X,WH,X,WP,X,X,X,X,X,WQB,X,WKB,X,X,X,X,X,X,BR,X,BP,WR,X,WP,X,X,X,X,X,X,X,X,X,BQB,X,X,X,BP,BP,BKB,X,X,BP,BR,X,X,X,X,X,X,X,X,BH,X,X,BK,X,BH,X",-0.12662283676946798
"X,X,WR,WK,X,X,WH,X,WP,X,X,X,X,X,WQB,X,WKB,X,X,X,X,X,X,BR,X,BP,WR,X,WP,X,X,X,X,X,X,X,X,X,BQB,X,X,X,BP,BP,BKB,X,X,BP,X,X,X,X,X,X,X,X,BR,BH,X,X,BK,X,BH,X",-0.11511166979042542
"X,X,WR,WK,X,X,WH,X,WP,X,X,X,X,X,WQB,X,WKB,X,X,X,X,X,X,BR,X,BP,X,WR,WP,X,X,X,X,X,X,X,X,X,BQB,X,X,X,BP,BP,BKB,X,X,BP,X,X,X,X,X,X,X,X,BR,BH,X,X,BK,X,BH,X",-0.10464697253675037
"X,X,WR,WK,X,X,WH,X,WP,X,X,X,X,X,WQB,X,WKB,X,X,X,X,X,X,BR,X,BP,X,WR,WP,X,X,X,X,X,X,X,X,X,BQB,X,X,X,BP,BP,X,X,X,BP,X,X,X,X,X,X,X,X,BR,BH,BKB,X,BK,X,BH,X",-0.09513361139704578
"X,X,WR,WK,X,X,WH,WQB,WP,X,X,X,X,X,X,X,WKB,X,X,X,X,X,X,BR,X,BP,X,WR,WP,X,X,X,X,X,X,X,X,X,BQB,X,X,X,BP,BP,X,X,X,BP,X,X,X,X,X,X,X,X,BR,BH,BKB,X,BK,X,BH,X",-0.08648510127004161
"X,X,WR,WK,X,X,WH,WQB,WP,X,X,X,X,X,X,X,WKB,X,X,X,BR,X,X,X,X,BP,X,WR,WP,X,X,X,X,X,X,X,X,X,BQB,X,X,X,BP,BP,X,X,X,BP,X,X,X,X,X,X,X,X,BR,BH,BKB,X,BK,X,BH,X",-0.07862281933640146
"WR,X,X,WK,X,X,WH,WQB,WP,X,X,X,X,X,X,X,WKB,X,X,X,BR,X,X,X,X,BP,X,WR,WP,X,X,X,X,X,X,X,X,X,BQB,X,X,X,BP,BP,X,X,X,BP,X,X,X,X,X,X,X,X,BR,BH,BKB,X,BK,X,BH,X",-0.0714752903058195
"WR,X,X,WK,X,X,WH,WQB,WP,X,X,X,X,X,X,X,WKB,X,X,X,BR,X,X,X,X,WP,X,WR,WP,X,X,X,BP,X,X,X,X,X,BQB,X,X,X,BP,BP,X,X,X,BP,X,X,X,X,X,X,X,X,BR,BH,BKB,X,BK,X,BH,X",-0.0649775366416541
"WR,X,X,WK,X,X,WH,WQB,WP,X,X,WR,X,X,X,X,WKB,X,X,X,BR,X,X,X,X,WP,X,X,WP,X,X,X,BP,X,X,X,X,X,BQB,X,X,X,BP,BP,X,X,X,BP,X,X,X,X,X,X,X,X,BR,BH,BKB,X,BK,X,BH,X",-0.059070487856049174
"WR,X,X,WK,X,X,WH,WQB,WP,X,X,WR,X,X,X,X,WKB,X,X,X,BR,X,X,X,X,WP,X,X,WP,X,X,X,X,X,X,X,X,X,BQB,X,BP,X,BP,BP,X,X,X,BP,X,X,X,X,X,X,X,X,BR,BH,BKB,X,BK,X,BH,X",-0.05370044350549925
"WR,X,X,X,X,X,WH,WQB,WP,X,X,WR,WK,X,X,X,WKB,X,X,X,BR,X,X,X,X,WP,X,X,WP,X,X,X,X,X,X,X,X,X,BQB,X,BP,X,BP,BP,X,X,X,BP,X,X,X,X,X,X,X,X,BR,BH,BKB,X,BK,X,BH,X",-0.04881858500499931
"WR,X,X,X,X,X,WH,WQB,WP,X,X,WR,WK,X,X,X,WKB,X,X,X,WP,BR,X,X,X,WP,X,X,WP,X,X,X,X,X,X,X,X,X,BQB,X,BP,X,BP,BP,X,X,X,BP,X,X,X,X,X,X,X,X,BR,BH,BKB,X,BK,X,BH,X",-0.044380531822726645
"WR,X,X,X,X,X,WH,WQB,WP,X,X,WR,X,X,X,X,WKB,X,X,WK,WP,BR,X,X,X,WP,X,X,WP,X,X,X,X,X,X,X,X,X,BQB,X,BP,X,BP,BP,X,X,X,BP,X,X,X,X,X,X,X,X,BR,BH,BKB,X,BK,X,BH,X",-0.04034593802066058
"WR,X,X,X,X,X,WH,WQB,WP,X,X,WR,X,X,X,X,WKB,X,X,WK,WP,BR,X,X,X,WP,X,X,WP,X,X,X,X,X,X,X,X,X,BQB,X,BP,X,BP,BP,BKB,X,X,BP,X,X,X,X,X,X,X,X,BR,BH,X,X,BK,X,BH,X",-0.0366781254733278
"WR,X,WKB,X,X,X,WH,WQB,WP,X,X,WR,X,X,X,X,BP,X,X,WK,WP,BR,X,X,X,WP,X,X,WP,X,X,X,X,X,X,X,X,X,BQB,X,BP,X,BP,BP,BKB,X,X,BP,X,X,X,X,X,X,X,X,BR,BH,X,X,BK,X,BH,X",-0.033343750430298
"WR,X,WKB,X,X,X,WH,WQB,WP,X,X,WR,X,X,X,X,BP,X,X,WK,WP,WQ,X,X,X,WP,X,X,WP,X,X,X,X,X,X,X,X,X,BQB,X,BP,X,BP,BP,BKB,X,X,BP,X,X,X,X,X,BR,X,X,BR,BH,X,X,BK,X,BH,X",-0.030312500391179994
"WR,X,WKB,X,X,X,WH,X,WP,X,X,WR,X,X,WQB,X,BP,X,X,WK,WP,WQ,X,X,X,WP,X,X,WP,X,X,X,X,X,X,X,X,X,BQB,X,BP,X,BP,BP,BKB,X,X,BP,X,X,X,X,X,BR,X,X,BR,BH,X,X,BK,X,BH,X",-0.027556818537436356
"WR,X,WKB,X,X,X,WH,X,WP,X,X,WR,X,X,WQB,X,BP,X,X,WK,WP,WQ,X,X,X,WP,X,X,WP,X,X,X,X,X,X,X,X,X,BQB,X,BP,X,BP,BP,BKB,X,X,BP,X,X,X,X,X,X,BR,X,BR,BH,X,X,BK,X,BH,X",-0.02505165321585123
"WR,X,WKB,X,X,X,WH,X,WP,WP,X,WR,X,X,WQB,X,BP,X,X,WK,WP,WQ,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,X,X,BQB,X,BP,X,BP,BP,BKB,X,X,BP,X,X,X,X,X,X,BR,X,BR,BH,X,X,BK,X,BH,X",-0.022774230196228387
"WR,X,WKB,X,X,X,WH,X,WP,WP,X,WR,X,X,WQB,X,BP,X,X,WK,WP,WQ,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,X,X,BQB,X,BP,X,BP,BP,X,X,X,BP,X,X,X,X,X,X,BR,X,BR,BH,BKB,X,BK,X,BH,X",-0.020703845632934897
"WR,X,WKB,X,X,X,WH,X,WP,WP,X,WR,WQ,X,WQB,X,BP,X,X,WK,WP,BP,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,X,X,BQB,X,BP,X,BP,BP,X,X,X,BP,X,X,X,X,X,X,BR,X,BR,BH,BKB,X,BK,X,BH,X",-0.018821677848122633
"WR,X,WKB,X,X,X,WH,X,WP,WP,X,WR,WQ,X,WQB,X,BP,X,X,WK,WP,BP,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,X,X,BQB,X,BP,X,BP,BP,X,X,X,BP,BR,X,X,X,X,X,BR,X,X,BH,BKB,X,BK,X,BH,X",-0.01711061622556603
"WR,X,WKB,X,WQ,X,WH,X,WP,WP,X,WR,X,X,WQB,X,BP,X,X,WK,WP,BP,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,X,X,BQB,X,BP,X,BP,BP,X,X,X,BP,BR,X,X,X,X,X,BR,X,X,BH,BKB,X,BK,X,BH,X",-0.015555105659605481
"WR,X,WKB,X,WQ,X,WH,X,WP,WP,X,WR,X,X,WQB,X,BP,X,X,WK,WP,BP,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,X,X,BQB,X,BP,X,BP,X,X,X,X,BP,BR,X,X,BP,X,X,BR,X,X,BH,BKB,X,BK,X,BH,X",-0.01414100514509589
"WR,X,WKB,X,WQ,WQB,WH,X,WP,WP,X,WR,X,X,X,X,BP,X,X,WK,WP,BP,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,X,X,BQB,X,BP,X,BP,X,X,X,X,BP,BR,X,X,BP,X,X,BR,X,X,BH,BKB,X,BK,X,BH,X",-0.012855459222814444
"WR,X,WKB,X,WQ,WQB,WH,X,WP,WP,X,WR,X,X,X,X,BP,X,X,WK,WP,BP,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,X,X,BQB,X,BP,X,BP,X,X,X,X,BP,BR,X,X,BP,X,X,X,BR,X,BH,BKB,X,BK,X,BH,X",-0.011686781111649494
"WR,X,WKB,X,WQ,WQB,WH,X,WP,WP,WR,X,X,X,X,X,BP,X,X,WK,WP,BP,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,X,X,BQB,X,BP,X,BP,X,X,X,X,BP,BR,X,X,BP,X,X,X,BR,X,BH,BKB,X,BK,X,BH,X",-0.010624346465135902
"WR,X,WKB,X,WQ,WQB,WH,X,WP,WP,WR,X,X,X,X,X,X,X,X,WK,WP,BP,X,X,BP,X,X,X,WP,X,X,X,X,X,X,X,X,X,BQB,X,BP,X,BP,X,X,X,X,BP,BR,X,X,BP,X,X,X,BR,X,BH,BKB,X,BK,X,BH,X",-0.009658496786487183
"WR,X,WKB,X,WQ,WQB,WH,X,WP,WP,WR,WK,X,X,X,X,X,X,X,BQ,WP,BP,X,X,BP,X,X,X,WP,X,X,X,X,X,X,X,X,X,BQB,X,BP,X,BP,X,X,X,X,BP,BR,X,X,BP,X,X,X,BR,X,BH,BKB,X,BK,X,BH,X",-0.008780451624079257
"WR,X,WKB,X,WQ,WQB,WH,X,WP,WP,WR,WK,X,X,X,X,X,X,X,X,WP,BP,X,X,BP,X,BQ,X,WP,X,X,X,X,X,X,X,X,X,BQB,X,BP,X,BP,X,X,X,X,BP,BR,X,X,BP,X,X,X,BR,X,BH,BKB,X,BK,X,BH,X",-0.00798222874916296
"WR,X,WKB,X,WQ,X,WH,X,WP,WP,WR,WK,X,X,WQB,X,X,X,X,X,WP,BP,X,X,BP,X,BQ,X,WP,X,X,X,X,X,X,X,X,X,BQB,X,BP,X,BP,X,X,X,X,BP,BR,X,X,BP,X,X,X,BR,X,BH,BKB,X,BK,X,BH,X",-0.007256571590148145
"WR,X,WKB,X,WQ,X,WH,X,WP,WP,WR,WK,X,X,WQB,X,X,X,X,X,WP,BP,X,X,BP,X,BQ,X,WP,X,X,X,X,X,X,X,X,X,BQB,X,BP,X,BP,X,X,X,X,BP,X,X,X,BP,X,X,X,BR,BR,BH,BKB,X,BK,X,BH,X",-0.00659688326377104
"WR,X,WKB,X,WQ,X,X,X,WP,WP,WR,WK,X,X,WQB,X,X,X,X,X,WP,BP,X,WH,BP,X,BQ,X,WP,X,X,X,X,X,X,X,X,X,BQB,X,BP,X,BP,X,X,X,X,BP,X,X,X,BP,X,X,X,BR,BR,BH,BKB,X,BK,X,BH,X",-0.005997166603428218
"WR,X,WKB,X,WQ,X,X,X,WP,WP,WR,WK,X,X,WQB,X,X,X,X,X,WP,BP,X,WH,BP,X,BQ,X,WP,X,X,X,X,X,X,X,X,X,BQB,X,BP,X,BP,X,X,X,X,BP,X,X,X,BP,X,X,X,X,BR,BH,BKB,X,BK,X,BH,BR",-0.005451969639480198
"WR,X,WKB,X,WQ,X,X,WQB,WP,WP,WR,WK,X,X,X,X,X,X,X,X,WP,BP,X,WH,BP,X,BQ,X,WP,X,X,X,X,X,X,X,X,X,BQB,X,BP,X,BP,X,X,X,X,BP,X,X,X,BP,X,X,X,X,BR,BH,BKB,X,BK,X,BH,BR",-0.004956336035891089
"WR,X,WKB,X,WQ,X,X,WQB,WP,WP,WR,WK,X,X,X,X,X,BQ,X,X,WP,BP,X,WH,BP,X,WP,X,WP,X,X,X,X,X,X,X,X,X,BQB,X,BP,X,BP,X,X,X,X,BP,X,X,X,BP,X,X,X,X,BR,BH,BKB,X,BK,X,BH,BR",-0.004505760032628262
"WR,X,WKB,X,WQ,X,WH,WQB,WP,WP,WR,WK,X,X,X,X,X,BQ,X,X,WP,BP,X,X,BP,X,WP,X,WP,X,X,X,X,X,X,X,X,X,BQB,X,BP,X,BP,X,X,X,X,BP,X,X,X,BP,X,X,X,X,BR,BH,BKB,X,BK,X,BH,BR",-0.004096145484207511
"WR,X,WKB,X,WQ,X,WH,WQB,WP,WP,WR,WK,X,X,X,X,X,BQ,X,X,WP,BP,X,X,BP,X,WP,X,WP,X,X,X,X,X,X,X,X,X,BQB,X,BP,X,BP,X,X,X,X,X,X,X,X,BP,X,X,X,BP,BR,BH,BKB,X,BK,X,BH,BR",-0.0037237686220068277
"WR,X,WKB,WK,WQ,X,WH,WQB,WP,WP,WR,X,X,X,X,X,X,BQ,X,X,WP,BP,X,X,BP,X,WP,X,WP,X,X,X,X,X,X,X,X,X,BQB,X,BP,X,BP,X,X,X,X,X,X,X,X,BP,X,X,X,BP,BR,BH,BKB,X,BK,X,BH,BR",-0.0033852442018243887
"WR,X,WKB,WK,WQ,X,WH,WQB,WP,WP,WR,X,X,X,X,X,X,BQ,X,X,WP,BP,X,X,X,X,WP,X,WP,X,X,X,BP,X,X,X,X,X,BQB,X,BP,X,BP,X,X,X,X,X,X,X,X,BP,X,X,X,BP,BR,BH,BKB,X,BK,X,BH,BR",-0.003077494728931262
"WR,X,WKB,WK,WQ,X,WH,X,WP,WP,WR,X,X,X,WQB,X,X,BQ,X,X,WP,BP,X,X,X,X,WP,X,WP,X,X,X,BP,X,X,X,X,X,BQB,X,BP,X,BP,X,X,X,X,X,X,X,X,BP,X,X,X,BP,BR,BH,BKB,X,BK,X,BH,BR",-0.0027977224808466016
"WR,X,WKB,WK,WQ,X,WH,X,WP,WP,WR,X,X,X,WQB,X,X,X,X,X,WP,BP,X,X,X,X,WP,X,WP,X,X,X,BP,X,X,X,X,X,BQB,X,BP,BQ,BP,X,X,X,X,X,X,X,X,BP,X,X,X,BP,BR,BH,BKB,X,BK,X,BH,BR",-0.0025433840734969105
"WR,X,WKB,WK,WQ,X,WH,X,WP,WP,WR,X,X,X,WQB,X,X,X,X,WP,WP,BP,X,X,X,X,WP,X,BP,X,X,X,BP,X,X,X,X,X,BQB,X,BP,BQ,BP,X,X,X,X,X,X,X,X,BP,X,X,X,BP,BR,BH,BKB,X,BK,X,BH,BR",-0.0023121673395426457
"WR,X,WKB,WK,WQ,X,WH,X,WP,WP,WR,X,X,X,WQB,X,X,X,X,WP,WP,BP,X,X,X,X,WP,BQ,BP,X,X,X,BP,X,X,X,X,X,BQB,X,BP,X,BP,X,X,X,X,X,X,X,X,BP,X,X,X,BP,BR,BH,BKB,X,BK,X,BH,BR",-0.002101970308675132
"WR,X,WKB,WK,X,X,WH,X,WP,WP,WR,WQ,X,X,WQB,X,X,X,X,WP,WP,BP,X,X,X,X,WP,BQ,BP,X,X,X,BP,X,X,X,X,X,BQB,X,BP,X,BP,X,X,X,X,X,X,X,X,BP,X,X,X,BP,BR,BH,BKB,X,BK,X,BH,BR",-0.0019108820987955746
"WR,X,WKB,WK,X,X,WH,X,WP,WP,WR,WQ,X,X,WQB,X,X,X,X,WP,WP,BP,X,X,X,X,WP,BQ,BP,X,X,X,BP,X,X,X,X,X,BQB,X,BP,X,BP,X,X,X,X,X,X,X,X,BP,X,X,X,BP,BR,BH,BKB,BK,X,X,BH,BR",-0.001737165544359613
"WR,X,WKB,WK,X,WQB,WH,X,WP,WP,WR,WQ,X,X,X,X,X,X,X,WP,WP,BP,X,X,X,X,WP,BQ,BP,X,X,X,BP,X,X,X,X,X,BQB,X,BP,X,BP,X,X,X,X,X,X,X,X,BP,X,X,X,BP,BR,BH,BKB,BK,X,X,BH,BR",-0.0015792414039632846
"WR,X,WKB,WK,X,WQB,WH,X,WP,WP,WR,WQ,X,X,X,X,X,X,X,WP,WP,BP,X,X,X,X,WP,BQ,BP,X,X,X,WH,X,X,X,X,X,BQB,X,BP,BP,BP,X,X,X,X,X,X,X,X,BP,X,X,X,BP,BR,BH,BKB,BK,X,X,BH,BR",-0.0014356740036029858
"WR,X,WKB,WK,X,WQB,WH,X,WP,WP,WR,X,X,X,X,X,X,X,WQ,WP,WP,BP,X,X,X,X,WP,BQ,BP,X,X,X,WH,X,X,X,X,X,BQB,X,BP,BP,BP,X,X,X,X,X,X,X,X,BP,X,X,X,BP,BR,BH,BKB,BK,X,X,BH,BR",-0.0013051581850936234
"WR,X,WKB,WK,X,WQB,WH,X,WP,WP,WR,X,X,X,X,X,X,X,WQ,WP,WP,BP,X,X,X,X,WP,BQ,BP,X,X,X,WH,X,X,X,X,X,BQB,X,X,BP,BP,X,X,X,X,X,BP,X,X,BP,X,X,X,BP,BR,BH,BKB,BK,X,X,BH,BR",-0.001186507440994203
