,weight
"X,WH,X,WQB,X,X,X,X,X,X,X,X,WK,X,X,X,X,WP,WKB,X,X,X,X,WP,X,BQB,WP,WP,X,WP,BP,X,BP,WR,X,BP,X,X,X,X,X,X,X,X,X,X,BP,BP,X,BK,BH,X,X,X,X,X,BR,X,X,X,X,X,X,X",3.269637024479522e-07
"X,WH,X,WQB,X,X,X,X,X,X,X,X,WK,X,X,X,X,WP,WKB,X,X,X,X,WP,X,BQB,WP,WP,X,WP,BP,X,BP,WR,X,BP,X,X,X,X,X,X,X,X,X,X,BP,BP,BR,BK,BH,X,X,X,X,X,X,X,X,X,X,X,X,X",2.9723972949813833e-07
"X,WH,X,WQB,WKB,X,X,X,X,X,X,X,WK,X,X,X,X,WP,X,X,X,X,X,WP,X,BQB,WP,WP,X,WP,BP,X,BP,WR,X,BP,X,X,X,X,X,X,X,X,X,X,BP,BP,BR,BK,BH,X,X,X,X,X,X,X,X,X,X,X,X,X",2.7021793590739846e-07
"X,WH,X,WQB,WKB,X,X,X,X,X,X,X,WK,X,X,X,X,WP,X,X,X,X,X,WP,X,X,WP,WP,X,WP,BP,X,BP,WR,X,BP,X,X,X,X,X,X,X,BQB,X,X,BP,BP,BR,BK,BH,X,X,X,X,X,X,X,X,X,X,X,X,X",2.4565266900672584e-07
"X,WH,X,WQB,WKB,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,WK,X,X,X,WP,X,X,WP,WP,X,WP,BP,X,BP,WR,X,BP,X,X,X,X,X,X,X,BQB,X,X,BP,BP,BR,BK,BH,X,X,X,X,X,X,X,X,X,X,X,X,X",2.2332060818793258e-07
"X,WH,X,WQB,WKB,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,WK,X,X,X,WP,X,X,WP,WP,X,WP,BP,X,BP,WR,X,BP,X,X,X,X,X,X,X,BQB,X,X,BP,BP,BR,X,BH,X,X,X,X,X,X,X,BK,X,X,X,X,X",2.0301873471630232e-07
"X,WH,X,WQB,WKB,X,X,X,X,X,WP,X,X,X,X,X,X,WP,X,WK,X,X,X,WP,X,X,X,WP,X,WP,BP,X,BP,WR,X,BP,X,X,X,X,X,X,X,BQB,X,X,BP,BP,BR,X,BH,X,X,X,X,X,X,X,BK,X,X,X,X,X",1.8456248610572938e-07
"X,WH,X,WQB,WKB,X,X,X,X,X,WP,X,X,X,X,X,X,WP,X,WK,X,X,X,WP,X,X,X,WP,X,WP,BP,X,BP,WR,X,BP,X,X,X,X,BH,X,X,BQB,X,X,BP,BP,BR,X,X,X,X,X,X,X,X,X,BK,X,X,X,X,X",1.677840782779358e-07
"X,WH,X,WQB,WKB,X,X,X,X,X,WP,X,X,X,X,X,X,WP,X,WK,X,X,X,WP,X,X,X,WP,X,WP,BP,X,BP,X,X,BP,X,X,X,X,BH,X,X,BQB,X,X,BP,BP,BR,X,X,X,X,X,X,X,X,WR,BK,X,X,X,X,X",1.5253098025266888e-07
"X,WH,X,WQB,WKB,X,X,X,X,X,WP,X,X,X,X,X,X,WP,X,WK,X,X,X,WP,X,X,X,WP,X,WP,BP,X,BP,X,X,WQ,X,X,X,X,BH,X,X,BQB,BP,X,BP,BP,BR,X,X,X,X,X,X,X,X,WR,BK,X,X,X,X,X",1.3866452750242623e-07
"X,WH,X,WQB,WKB,X,X,X,X,X,WP,X,X,X,X,WP,X,WP,X,WK,X,X,X,X,X,X,X,WP,X,WP,BP,X,BP,X,X,WQ,X,X,X,X,BH,X,X,BQB,BP,X,BP,BP,BR,X,X,X,X,X,X,X,X,WR,BK,X,X,X,X,X",1.2605866136584202e-07
"X,WH,X,WQB,WKB,X,X,X,X,X,WP,X,X,X,X,WP,BQB,WP,X,WK,X,X,X,X,X,X,X,WP,X,WP,BP,X,BP,X,X,WQ,X,X,X,X,BH,X,X,X,BP,X,BP,BP,BR,X,X,X,X,X,X,X,X,WR,BK,X,X,X,X,X",1.1459878305985638e-07
"X,WH,X,WQB,WKB,X,X,X,X,X,WP,X,X,X,X,WP,BQB,WP,WK,X,X,X,X,X,X,X,X,WP,X,WP,BP,X,BP,X,X,WQ,X,X,X,X,BH,X,X,X,BP,X,BP,BP,BR,X,X,X,X,X,X,X,X,WR,BK,X,X,X,X,X",1.041807118725967e-07
"X,WH,X,WQB,WKB,X,X,X,X,X,WP,X,X,X,X,WP,WR,WP,WK,X,X,X,X,X,X,X,X,WP,X,WP,BP,X,BP,X,X,WQ,X,X,X,X,BH,X,X,BQB,BP,X,BP,BP,BR,X,X,X,X,X,X,X,X,WR,BK,X,X,X,X,X",9.470973806599699e-08
"X,WH,X,WQB,WKB,X,X,X,X,X,WP,X,X,X,X,WP,WR,WP,WK,X,X,X,X,X,X,X,X,WP,X,WP,BP,X,BP,X,WQ,BP,X,X,X,X,BH,X,X,BQB,BP,X,BP,BP,BR,X,X,X,X,X,X,X,X,WR,BK,X,X,X,X,X",8.609976187817908e-08
"X,WH,X,WQB,WKB,X,X,X,X,X,WP,X,X,X,X,WP,WR,WP,WK,X,X,X,X,X,X,X,X,WP,X,WP,BP,X,BP,X,WQ,BP,X,X,X,X,BH,X,X,BQB,BP,X,BP,BP,X,X,BR,X,X,X,X,X,X,WR,BK,X,X,X,X,X",7.827251079834462e-08
"X,WH,X,X,WKB,X,X,X,X,X,WP,X,WQB,X,X,WP,WR,WP,WK,X,X,X,X,X,X,X,X,WP,X,WP,BP,X,BP,X,WQ,BP,X,X,X,X,BH,X,X,BQB,BP,X,BP,BP,X,X,BR,X,X,X,X,X,X,WR,BK,X,X,X,X,X",7.11568279984951e-08
"X,WH,X,X,WKB,X,X,X,X,X,WP,X,WQB,X,X,WP,WR,WP,WK,X,X,X,X,X,X,X,X,WP,X,WP,WP,X,BP,X,WQ,BP,X,BP,X,X,BH,X,X,BQB,BP,X,BP,BP,X,X,BR,X,X,X,X,X,X,WR,BK,X,X,X,X,X",6.468802545317736e-08
"X,WH,X,X,X,X,X,X,X,X,WP,WKB,WQB,X,X,WP,WR,WP,WK,X,X,X,X,X,X,X,X,WP,X,WP,WP,X,BP,X,WQ,BP,X,BP,X,X,BH,X,X,BQB,BP,X,BP,BP,X,X,BR,X,X,X,X,X,X,WR,BK,X,X,X,X,X",5.8807295866524866e-08
"X,WH,X,X,X,X,X,X,X,X,WP,WKB,WQB,X,X,WP,WR,WP,WK,X,X,X,X,X,X,X,X,WP,X,WP,WP,X,BP,X,WQ,BP,X,BP,X,X,BH,X,X,BQB,BP,X,BP,BP,X,X,X,X,X,X,X,BR,X,WR,BK,X,X,X,X,X",5.346117806047715e-08
"X,WH,X,X,X,X,X,X,X,X,WP,WKB,WQB,X,X,WP,WR,WP,WK,X,X,X,X,X,X,X,X,WP,X,WP,WP,X,BP,X,WQ,BP,X,BP,X,X,BH,X,X,BQB,BP,X,BP,BP,X,X,X,X,X,X,X,BR,WR,X,BK,X,X,X,X,X",4.860107096407013e-08
"X,WH,X,X,X,X,X,X,X,X,WP,WKB,WQB,X,X,WP,WR,WP,WK,X,X,X,X,X,X,X,X,WP,X,WP,WP,X,BP,X,WQ,BP,X,BP,X,X,BH,X,X,BQB,BP,X,BP,BP,X,X,X,X,X,X,BR,X,WR,X,BK,X,X,X,X,X",4.41827917855183e-08
"X,WH,X,X,X,X,X,X,X,X,WP,WKB,X,X,X,WP,WR,WP,WK,X,X,X,X,X,X,X,WQB,WP,X,WP,WP,X,BP,X,WQ,BP,X,BP,X,X,BH,X,X,BQB,BP,X,BP,BP,X,X,X,X,X,X,BR,X,WR,X,BK,X,X,X,X,X",4.016617435047118e-08
"X,WH,X,X,X,X,X,X,X,X,WP,WKB,X,X,X,WP,WR,WP,WK,X,X,X,X,X,X,X,WQB,WP,X,WP,WP,X,BP,X,WQ,BP,X,BP,X,X,BH,X,X,BQB,BP,X,BP,BP,X,X,BR,X,X,X,X,X,WR,X,BK,X,X,X,X,X",3.65147039549738e-08
"X,WH,X,X,X,WQB,X,X,X,X,WP,WKB,X,X,X,WP,WR,WP,WK,X,X,X,X,X,X,X,X,WP,X,WP,WP,X,BP,X,WQ,BP,X,BP,X,X,BH,X,X,BQB,BP,X,BP,BP,X,X,BR,X,X,X,X,X,WR,X,BK,X,X,X,X,X",3.3195185413612544e-08
"X,WH,X,X,X,WQB,X,X,X,X,WP,WKB,X,X,X,WP,WR,WP,WK,X,X,X,X,X,X,X,X,WP,X,WP,WP,X,BP,X,WQ,BP,X,BP,X,X,BH,X,X,BQB,BP,X,BP,BP,X,X,WH,BR,X,X,X,X,WR,X,BK,X,X,X,X,X",3.017744128510231e-08
"X,WH,WKB,X,X,WQB,X,X,X,X,WP,X,X,X,X,WP,WR,WP,WK,X,X,X,X,X,X,X,X,WP,X,WP,WP,X,BP,X,WQ,BP,X,BP,X,X,BH,X,X,BQB,BP,X,BP,BP,X,X,WH,BR,X,X,X,X,WR,X,BK,X,X,X,X,X",2.743403753191119e-08
"X,WH,WKB,X,X,WQB,X,X,X,X,WP,X,X,X,X,WP,WR,WP,WK,X,X,X,X,X,X,X,X,WP,X,WP,WP,X,BP,X,WQ,BP,X,X,X,X,BH,X,X,BQB,BP,BP,BP,BP,X,X,WH,BR,X,X,X,X,WR,X,BK,X,X,X,X,X",2.494003411991926e-08
"X,WH,WKB,X,X,WQB,X,X,X,X,WP,WK,X,X,X,WP,WR,WP,BH,X,X,X,X,X,X,X,X,WP,X,WP,WP,X,BP,X,WQ,BP,X,X,X,X,BH,X,X,BQB,BP,BP,BP,BP,X,X,WH,BR,X,X,X,X,WR,X,BK,X,X,X,X,X",2.267275829083569e-08
"X,WH,WKB,X,X,WQB,X,X,X,X,WP,WK,X,X,X,WP,WR,WP,BH,X,X,X,X,X,X,X,X,WP,X,WP,WP,X,BP,X,WQ,BP,X,X,X,X,BH,X,X,BQB,BP,BP,BP,BP,X,X,WH,BR,X,X,X,X,WR,BK,X,X,X,X,X,X",2.0611598446214264e-08
"X,WH,X,X,X,WQB,X,X,X,WKB,WP,WK,X,X,X,WP,WR,WP,BH,X,X,X,X,X,X,X,X,WP,X,WP,WP,X,BP,X,WQ,BP,X,X,X,X,BH,X,X,BQB,BP,BP,BP,BP,X,X,WH,BR,X,X,X,X,WR,BK,X,X,X,X,X,X",1.8737816769285692e-08
"X,WH,X,X,X,WQB,X,X,X,WKB,WP,WK,BH,X,X,WP,WR,WP,X,X,X,X,X,X,X,X,X,WP,X,WP,WP,X,BP,X,WQ,BP,X,X,X,X,BH,X,X,BQB,BP,BP,BP,BP,X,X,WH,BR,X,X,X,X,WR,BK,X,X,X,X,X,X",1.703437888116881e-08
"X,WH,X,X,X,WQB,X,X,X,WKB,WP,WK,BH,X,X,WP,WR,WP,X,X,X,X,X,X,X,X,X,WP,X,WP,WP,X,BP,WH,WQ,BP,X,X,X,X,BH,X,X,BQB,BP,BP,BP,BP,X,X,BP,BR,X,X,X,X,WR,BK,X,X,X,X,X,X",1.5485798982880736e-08
"X,WH,X,X,X,WQB,BH,X,X,WKB,WP,WK,WP,X,X,WP,WR,WP,X,X,X,X,X,X,X,X,X,WP,X,WP,WP,X,BP,WH,WQ,BP,X,X,X,X,BH,X,X,BQB,BP,BP,BP,BP,X,X,BP,BR,X,X,X,X,WR,BK,X,X,X,X,X,X",1.4077999075346122e-08
"X,WH,X,X,X,WQB,BH,X,X,WKB,WP,WK,WP,X,X,WP,WR,WP,WH,X,X,X,X,X,X,X,X,WP,X,WP,WP,X,BP,X,WQ,BP,X,X,X,X,BH,X,X,BQB,BP,BP,BP,BP,X,X,BP,BR,X,X,X,X,WR,BK,X,X,X,X,X,X",1.2798180977587382e-08
"X,WH,X,X,X,WQB,BH,X,X,WKB,WP,WK,WP,X,X,WP,WR,WP,WH,X,X,X,X,X,X,X,X,WP,X,WP,WP,X,BP,X,WQ,BP,X,X,X,X,BH,X,X,BQB,BP,BP,BP,BP,X,X,BP,X,X,X,X,X,WR,BK,X,BR,X,X,X,X",1.1634709979624892e-08
"X,WH,WKB,X,X,WQB,BH,X,X,X,WP,WK,WP,X,X,WP,WR,WP,WH,X,X,X,X,X,X,X,X,WP,X,WP,WP,X,BP,X,WQ,BP,X,X,X,X,BH,X,X,BQB,BP,BP,BP,BP,X,X,BP,X,X,X,X,X,WR,BK,X,BR,X,X,X,X",1.0577009072386265e-08
"X,WH,WKB,X,X,WQB,BH,X,X,X,WP,WK,WP,X,X,WP,WR,WP,WH,X,X,X,X,X,X,X,X,WP,X,WP,WP,X,X,X,WQ,BP,X,X,X,X,BH,X,X,BQB,BP,BP,BP,BP,BP,X,BP,X,X,X,X,X,WR,BK,X,BR,X,X,X,X",9.615462793078421e-09
"X,WH,WKB,X,X,WQB,BH,X,X,X,WP,WK,WP,X,X,WP,WR,WP,WH,X,X,X,X,X,X,X,X,WP,X,WP,WP,X,X,X,WQ,BP,X,X,X,X,BH,X,X,BQB,BP,BP,BP,BP,BP,WP,BP,X,X,X,X,X,BR,BK,X,BR,X,X,X,X",8.741329811889473e-09
"X,WH,WKB,X,X,WQB,BH,X,X,X,WP,WK,WP,X,X,WP,WR,WP,WH,X,X,X,X,X,X,X,X,WP,X,WP,WP,X,X,X,WQ,BP,X,X,X,X,BH,X,X,BQB,BP,BP,BP,BP,BP,WP,BP,X,X,X,X,X,BR,BK,X,X,X,X,BR,X",7.946663465354066e-09
"X,WH,WKB,WK,X,WQB,BH,X,X,X,WP,X,WP,X,X,WP,WR,WP,WH,X,X,X,X,X,X,X,X,WP,X,WP,WP,X,X,X,WQ,BP,X,X,X,X,BH,X,X,BQB,BP,BP,BP,BP,BP,WP,BP,X,X,X,X,X,BR,BK,X,X,X,X,BR,X",7.224239513958241e-09
"X,WH,WKB,WK,X,WQB,BH,X,X,X,WP,X,WP,X,X,WP,WR,WP,WH,X,X,X,X,X,X,X,X,WP,X,WP,WP,X,X,X,WQ,BP,X,X,X,X,BH,X,X,BQB,BP,BP,BP,BP,BP,WP,BP,X,X,X,X,X,BR,BK,X,X,X,BR,X,X",6.567490467234764e-09
"WR,WH,WKB,WK,X,WQB,BH,X,X,X,WP,X,WP,X,X,WP,X,WP,WH,X,X,X,X,X,X,X,X,WP,X,WP,WP,X,X,X,WQ,BP,X,X,X,X,BH,X,X,BQB,BP,BP,BP,BP,BP,WP,BP,X,X,X,X,X,BR,BK,X,X,X,BR,X,X",5.97044587930433e-09
"WR,WH,WKB,WK,X,WQB,WR,X,X,X,WP,X,WP,X,X,WP,X,WP,WH,X,X,BH,X,X,X,X,X,WP,X,WP,WP,X,X,X,WQ,BP,X,X,X,X,BH,X,X,BQB,BP,BP,BP,BP,BP,WP,BP,X,X,X,X,X,BR,BK,X,X,X,BR,X,X",5.427678072094845e-09
"WR,WH,WKB,WK,X,WQB,WR,X,X,X,WP,X,WP,X,X,WP,X,WP,WH,X,X,BH,WP,X,X,X,X,WP,X,WP,X,X,X,X,WQ,BP,X,X,X,X,BH,X,X,BQB,BP,BP,BP,BP,BP,WP,BP,X,X,X,X,X,BR,BK,X,X,X,BR,X,X",4.9342527928134954e-09
"WR,WH,WKB,WK,X,WQB,WR,X,X,X,WP,X,WP,X,X,WP,X,WP,WH,X,X,BH,WP,X,X,X,X,WP,X,WP,X,X,X,X,WQ,BP,X,X,X,X,BH,X,X,BQB,BP,BP,BP,BP,BP,WP,BP,X,X,X,X,X,BR,X,BK,X,X,BR,X,X",4.485684357103178e-09
"WR,WH,WKB,WK,X,WQB,WR,X,X,X,WP,X,WP,X,X,WP,X,WP,WH,X,X,BH,WP,X,X,X,X,WP,X,WP,X,X,X,X,WQ,BP,X,X,X,X,BH,X,WP,BQB,BP,BP,BP,BP,BP,BP,BP,X,X,X,X,X,BR,X,BK,X,X,BR,X,X",4.0778948700937976e-09
"WR,WH,WKB,WK,X,WQB,WR,X,X,X,WP,X,WP,X,X,WP,X,WP,WH,X,X,BH,WP,X,X,X,X,WP,X,WP,X,X,X,X,WQ,BP,X,X,X,X,BH,X,WP,BQB,BP,BP,BP,BP,BP,BP,BP,X,X,X,X,X,BR,X,BK,X,X,X,BR,X",3.707177154630725e-09
"WR,WH,X,WK,X,WQB,WR,X,X,X,WP,X,WP,X,X,WP,X,WP,WH,X,WKB,BH,WP,X,X,X,X,WP,X,WP,X,X,X,X,WQ,BP,X,X,X,X,BH,X,WP,BQB,BP,BP,BP,BP,BP,BP,BP,X,X,X,X,X,BR,X,BK,X,X,X,BR,X",3.370161049664295e-09
"WR,WH,X,WK,X,WQB,WR,X,X,X,WP,X,WP,X,X,WP,X,WP,WH,X,WKB,BH,WP,X,X,X,X,WP,X,WP,X,X,X,X,WQ,BP,X,X,X,X,BH,X,WP,BQB,BP,X,BP,BP,BP,BP,BP,X,X,BP,X,X,BR,X,BK,X,X,X,BR,X",3.0637827724220862e-09
"WR,WH,X,WK,X,WQB,X,WR,X,X,WP,X,WP,X,X,WP,X,WP,WH,X,WKB,BH,WP,X,X,X,X,WP,X,WP,X,X,X,X,WQ,BP,X,X,X,X,BH,X,WP,BQB,BP,X,BP,BP,BP,BP,BP,X,X,BP,X,X,BR,X,BK,X,X,X,BR,X",2.78525706583826e-09
"WR,WH,X,WK,X,WQB,X,WR,X,X,WP,X,WP,X,X,WP,X,WP,WH,X,WKB,X,WP,X,X,X,X,WP,X,WP,X,X,X,X,WQ,BP,BH,X,X,X,BH,X,WP,BQB,BP,X,BP,BP,BP,BP,BP,X,X,BP,X,X,BR,X,BK,X,X,X,BR,X",2.5320518780347817e-09
"WR,WH,X,WK,X,WQB,X,WR,X,X,WP,X,WP,X,X,WP,X,WP,WH,X,WKB,X,WP,X,X,X,X,WP,X,WP,X,X,X,WP,WQ,BP,BH,X,X,X,BH,X,BQ,BQB,BP,X,BP,BP,BP,BP,BP,X,X,BP,X,X,BR,X,BK,X,X,X,BR,X",2.301865343667983e-09
"WR,WH,X,WK,X,WQB,X,WR,X,X,WP,X,WP,X,X,WP,X,WP,WH,X,WKB,X,WP,X,X,X,X,WP,X,WP,BH,X,X,WP,WQ,BP,X,X,X,X,BH,X,BQ,BQB,BP,X,BP,BP,BP,BP,BP,X,X,BP,X,X,BR,X,BK,X,X,X,BR,X",2.0926048578799846e-09
"WR,WH,X,WK,X,WQB,X,WR,X,X,WP,X,WP,X,X,WP,X,WP,WH,X,WKB,X,WP,X,WP,X,X,WP,X,WP,BH,X,X,BKB,WQ,BP,X,X,X,X,BH,X,BQ,BQB,BP,X,BP,BP,BP,BP,BP,X,X,BP,X,X,BR,X,BK,X,X,X,BR,X",1.902368052618168e-09
"WR,WH,X,WK,X,WQB,X,WR,X,X,WP,X,WP,X,X,WP,X,WP,WH,X,WKB,X,WP,X,WP,X,X,WP,X,WP,BH,X,X,BKB,WQ,BP,X,X,X,X,BH,X,X,BQB,BP,X,BP,BP,BP,BP,BP,X,X,BP,X,X,BR,X,BK,X,BQ,X,BR,X",1.7294255023801524e-09
"WR,WH,X,WK,X,WQB,X,WR,WP,X,WP,X,WP,X,X,WP,X,WP,WH,X,WKB,X,WP,X,X,X,X,WP,X,WP,BH,X,X,BKB,WQ,BP,X,X,X,X,BH,X,X,BQB,BP,X,BP,BP,BP,BP,BP,X,X,BP,X,X,BR,X,BK,X,BQ,X,BR,X",1.5722050021637748e-09
"WR,WH,X,WK,X,WQB,X,WR,WP,X,WP,X,WP,X,X,WP,X,WP,WH,X,WKB,X,WP,X,X,X,X,WP,X,WP,BH,X,X,BKB,WQ,BP,X,X,X,X,X,X,X,BQB,BP,X,BP,BP,BP,BP,BP,X,X,BP,X,X,BR,BH,BK,X,BQ,X,BR,X",1.4292772746943406e-09
"WR,WH,X,WK,X,WQB,X,WR,WP,X,WP,X,WP,X,X,WP,X,WP,X,X,WKB,X,WP,X,X,X,X,WP,WH,WP,BH,X,X,BKB,WQ,BP,X,X,X,X,X,X,X,BQB,BP,X,BP,BP,BP,BP,BP,X,X,BP,X,X,BR,BH,BK,X,BQ,X,BR,X",1.299342976994855e-09
"WR,WH,X,WK,X,WQB,X,WR,WP,X,WP,X,WP,X,X,WP,X,WP,X,X,WKB,X,WP,X,X,X,X,WP,WH,WP,BH,X,X,BKB,WQ,BP,X,X,X,X,X,X,X,BQB,BP,X,BP,BP,BP,BP,BP,X,X,BP,X,X,BR,BH,BK,X,BQ,X,X,BR",1.1812208881771407e-09
"WR,WH,X,WK,X,WQB,X,WR,WP,X,WP,X,WP,WH,X,WP,X,WP,X,X,WKB,X,WP,X,X,X,X,WP,X,WP,BH,X,X,BKB,WQ,BP,X,X,X,X,X,X,X,BQB,BP,X,BP,BP,BP,BP,BP,X,X,BP,X,X,BR,BH,BK,X,BQ,X,X,BR",1.0738371710701278e-09
"WR,WH,X,WK,X,WQB,X,WR,WP,X,WP,X,WP,WH,X,WP,X,WP,X,X,WKB,X,WP,X,X,X,X,WP,X,WP,BH,X,X,X,WQ,BP,X,X,X,X,X,X,BKB,BQB,BP,X,BP,BP,BP,BP,BP,X,X,BP,X,X,BR,BH,BK,X,BQ,X,X,BR",9.762156100637525e-10
"WR,WH,X,WK,X,WQB,X,WR,WP,X,WP,X,WP,X,X,WP,X,WP,X,X,WKB,X,WP,WH,X,X,X,WP,X,WP,BH,X,X,X,WQ,BP,X,X,X,X,X,X,BKB,BQB,BP,X,BP,BP,BP,BP,BP,X,X,BP,X,X,BR,BH,BK,X,BQ,X,X,BR",8.874687364215931e-10
"WR,WH,X,WK,X,WQB,X,WR,WP,X,WP,X,WP,X,X,WP,X,WP,X,X,WKB,X,WP,WH,X,X,X,WP,X,WP,BH,X,X,X,WQ,BP,X,X,X,X,X,X,X,BQB,BP,X,BP,BP,BP,BP,BP,BKB,X,BP,X,X,BR,BH,BK,X,BQ,X,X,BR",8.067897603832664e-10
"WR,WH,X,WK,X,WQB,X,WR,WP,X,WP,X,WP,X,X,WP,X,WP,X,X,WKB,X,WP,WH,X,WQ,X,WP,X,WP,BH,X,X,X,X,BP,X,X,X,X,X,X,X,BQB,BP,X,BP,BP,BP,BP,BP,BKB,X,BP,X,X,BR,BH,BK,X,BQ,X,X,BR",7.334452367120603e-10
"WR,WH,X,WK,X,WQB,X,WR,WP,X,WP,X,WP,X,X,WP,X,WP,X,X,WKB,X,WP,WH,X,WQ,X,WP,X,WP,BH,X,X,X,X,BP,X,X,X,X,X,X,X,X,BP,X,BP,BP,BP,BP,BP,BKB,X,BP,X,X,BR,BH,BK,X,BQ,BQB,X,BR",6.667683970109639e-10
"WR,WH,X,WK,X,WQB,X,WR,WP,X,WP,X,WP,X,X,WP,X,WP,X,X,WKB,X,WP,WH,X,X,X,WP,X,WP,BH,X,X,X,X,BP,X,X,X,X,X,X,X,X,BP,X,BP,BP,BP,BP,BP,BKB,WQ,BP,X,X,BR,BH,BK,X,BQ,BQB,X,BR",6.061530881917853e-10
"WR,WH,X,WK,X,WQB,X,WR,WP,X,WP,X,WP,X,X,WP,X,WP,X,X,WKB,X,WP,WH,X,X,X,WP,X,WP,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,BP,BH,BP,BP,BP,BP,BP,BKB,WQ,BP,X,X,BR,BH,BK,X,BQ,BQB,X,BR",5.510482619925321e-10
"WR,WH,X,WK,X,WQB,X,WR,WP,X,WP,X,WP,X,WP,WP,X,WP,X,X,WKB,X,X,WH,X,X,X,WP,X,WP,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,BP,BH,BP,BP,BP,BP,BP,BKB,WQ,BP,X,X,BR,BH,BK,X,BQ,BQB,X,BR",5.009529654477564e-10
"WR,WH,X,WK,X,WQB,X,WR,WP,X,WP,X,WP,X,WP,WP,X,WP,X,X,WKB,X,X,WH,X,X,X,WP,X,WP,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,BP,BH,BP,BP,BP,BP,BP,BKB,WQ,BP,X,X,BR,BH,X,BK,BQ,BQB,X,BR",4.5541178677068755e-10
"WR,WH,X,WK,X,WQB,X,WR,WP,X,WP,X,WP,X,WP,WP,X,WP,X,X,WKB,X,X,WH,X,X,X,WP,X,WP,X,X,X,X,X,BP,X,X,X,X,X,X,X,WQ,BP,BH,BP,BP,BP,BP,BP,BKB,X,BP,X,X,BR,BH,X,BK,BQ,BQB,X,BR",4.1401071524607954e-10
"WR,WH,X,WK,X,WQB,X,WR,WP,X,WP,X,WP,X,WP,WP,X,WP,X,X,WKB,X,X,WH,X,X,X,WP,X,WP,X,X,X,X,X,BP,X,X,X,X,X,X,X,WQ,BP,BH,BP,BP,BP,BP,BP,BKB,BQB,BP,X,X,BR,BH,X,BK,BQ,X,X,BR",3.763733774964359e-10
"WR,WH,X,WK,X,WQB,X,WR,WP,X,WP,X,WP,X,WP,WP,X,WP,X,X,WKB,WP,X,WH,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,WQ,BP,BH,BP,BP,BP,BP,BP,BKB,BQB,BP,X,X,BR,BH,X,BK,BQ,X,X,BR",3.4215761590585077e-10
"WR,WH,X,WK,X,WQB,X,WR,WP,X,WP,X,WP,X,WP,WP,X,WP,X,X,WKB,WP,X,WH,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,WQ,BP,BH,BP,BP,BP,BP,BP,X,BQB,BP,X,X,BR,BH,BKB,BK,BQ,X,X,BR",3.1105237809622793e-10
"WR,WH,WKB,WK,X,WQB,X,WR,WP,X,WP,X,WP,X,WP,WP,X,WP,X,X,X,WP,X,WH,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,WQ,BP,BH,BP,BP,BP,BP,BP,X,BQB,BP,X,X,BR,BH,BKB,BK,BQ,X,X,BR",2.82774889178389e-10
"WR,WH,WKB,WK,X,WQB,X,WR,WP,X,WP,X,WP,X,WP,WP,X,WP,X,X,X,WP,X,WH,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,WQ,BP,BH,BP,X,BP,BP,BP,X,BQB,BP,X,BP,BR,BH,BKB,BK,BQ,X,X,BR",2.5706808107126274e-10
"WR,WH,WKB,WK,X,WQB,X,WR,WP,X,WP,X,WP,WP,WP,WP,X,WP,X,X,X,X,X,WH,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,WQ,BP,BH,BP,X,BP,BP,BP,X,BQB,BP,X,BP,BR,BH,BKB,BK,BQ,X,X,BR",2.3369825551932975e-10
"WR,WH,WKB,WK,X,WQB,X,WR,WP,X,WP,X,WP,WP,WP,WP,X,WP,X,X,X,X,X,WH,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,WQ,BP,BH,X,X,BP,BP,BP,X,BQB,BP,BP,BP,BR,BH,BKB,BK,BQ,X,X,BR",2.1245295956302703e-10
"WR,WH,WKB,WK,X,WQB,X,WR,WP,WP,WP,X,WP,WP,WP,WP,X,X,X,X,X,X,X,WH,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,WQ,BP,BH,X,X,BP,BP,BP,X,BQB,BP,BP,BP,BR,BH,BKB,BK,BQ,X,X,BR",1.9313905414820637e-10
"WR,WH,WKB,WK,X,WQB,X,WR,WP,WP,WP,X,WP,WP,WP,WP,X,X,X,X,X,X,X,WH,X,X,X,WP,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WQ,BP,BH,X,X,BP,BP,BP,BP,BQB,BP,BP,BP,BR,BH,BKB,BK,BQ,X,X,BR",1.7558095831655122e-10
"WR,WH,WKB,WK,X,WQB,WH,WR,WP,WP,WP,X,WP,WP,WP,WP,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WQ,BP,BH,X,X,BP,BP,BP,BP,BQB,BP,BP,BP,BR,BH,BKB,BK,BQ,X,X,BR",1.5961905301504655e-10
